count,x,y,z
423,1924,1467,947
424,1921,1429,947
425,1883,1471,947
426,1885,1497,947
427,1856,1618,947
428,1824,1645,947
429,1914,1490,947
430,1961,1367,947
431,1866,1594,947
432,1884,1512,947
433,1906,1553,947
434,1864,1638,947
435,1950,1345,947
436,1854,1676,947
437,1803,1668,947
438,1974,1353,947
439,1883,1520,947
440,1906,1500,947
441,1904,1515,947
442,1894,1481,947
443,1817,1691,947
444,1806,1729,947
445,1883,1473,947
446,1848,1629,947
447,1926,1454,947
448,1874,1508,947
449,1825,1635,947
450,1895,1458,947
451,1827,1670,947
452,1885,1560,947
453,1869,1543,947
454,1826,1664,947
455,1815,1686,947
456,1877,1603,947
457,1883,1473,947
458,1849,1636,947
459,1851,1624,947
460,1898,1471,947
461,1808,1640,947
462,1826,1590,947
463,1876,1525,947
464,1858,1541,947
465,1835,1601,947
466,1898,1485,947
467,1825,1682,947
468,1803,1617,947
469,1898,1491,947
470,1867,1620,947
471,1815,1703,947
472,1859,1581,947
473,1816,1710,947
474,1898,1433,947
475,1820,1656,947
476,1806,1682,947
477,1876,1567,947
478,1828,1646,947
479,1935,1364,947
480,1825,1624,947
481,1795,1685,947
482,1814,1658,947
483,1864,1596,947
484,1834,1614,947
485,1834,1633,947
486,1815,1645,947
487,1918,1526,947
488,1876,1632,947
489,1803,1678,947
490,1803,1648,947
491,1795,1658,947
492,1956,1420,947
493,1857,1616,947
494,1804,1658,947
495,1900,1615,947
496,1875,1543,947
497,1863,1522,947
498,1847,1667,947
499,1867,1544,947
500,1824,1666,947
501,1866,1556,947
502,1934,1426,947
503,1866,1605,947
504,1791,1686,947
505,1888,1495,947
506,1897,1557,947
507,1913,1405,947
508,1903,1432,947
509,1925,1391,947
510,1886,1538,947
511,1910,1541,947
512,1824,1637,947
513,1836,1651,947
514,1856,1526,947
515,1851,1551,947
516,1904,1460,947
517,1903,1490,947
518,1814,1666,947
519,1914,1521,947
520,1855,1611,947
521,1834,1604,947
522,1876,1623,947
523,1790,1667,947
524,1875,1481,947
525,1936,1435,947
526,1894,1569,947
527,1824,1598,947
528,1845,1632,947
529,1893,1517,947
530,1916,1476,947
531,1834,1604,947
532,1860,1538,947
533,1857,1616,947
534,1814,1687,947
535,1825,1624,947
536,1866,1605,947
537,1845,1631,947
538,1897,1471,947
539,1844,1540,947
540,1906,1460,947
541,1867,1544,947
542,1846,1660,947
543,1824,1637,947
544,1868,1593,947
545,1843,1571,947
546,1877,1638,947
547,1846,1578,947
548,1861,1797,947
549,1888,1647,947
550,1812,1629,947
551,1844,1622,947
552,1837,1657,947
553,1814,1658,947
554,1888,1495,947
555,1847,1637,947
556,1863,1491,947
557,1842,1583,947
558,1837,1657,947
559,1836,1601,947
560,1846,1578,947
561,1907,1500,947
562,1854,1599,947
563,1834,1633,947
564,1898,1524,947
565,1953,1391,947
566,1814,1608,947
567,1837,1610,947
568,1864,1545,947
569,1802,1661,947
570,1904,1515,947
571,1824,1674,947
572,1895,1526,947
573,1846,1638,947
574,1895,1538,947
575,1908,1582,947
576,1842,1613,947
577,1914,1490,947
578,1903,1473,947
579,1824,1596,947
580,1834,1672,947
581,1915,1476,947
582,1825,1633,947
583,1834,1624,947
584,1846,1716,947
585,1813,1695,947
586,1854,1628,947
587,1988,1378,947
588,1893,1517,947
589,1925,1520,947
590,1896,1474,947
591,1843,1624,947
592,1896,1527,947
593,1844,1582,947
594,1842,1721,947
595,1923,1458,947
596,1813,1640,947
597,1834,1654,947
598,1860,1538,947
599,1871,1512,947
600,1943,1438,947
601,1927,1529,947
602,1924,1485,947
603,1846,1590,947
604,1824,1674,947
605,1834,1677,947
606,1834,1731,947
607,1873,1590,947
608,1874,1599,947
609,1936,1420,947
610,1844,1664,947
611,1845,1717,947
612,1971,1408,947
613,1917,1566,947
614,1871,1547,947
615,1814,1723,947
616,1803,1714,947
617,1844,1633,947
618,1836,1643,947
619,1856,1647,947
620,1824,1628,947
621,1876,1705,947
622,1887,1583,947
623,1817,1691,947
624,1827,1640,947
625,1818,1667,947
626,1905,1354,947
627,1805,1646,947
628,1907,1502,947
629,1928,1651,947
630,1837,1567,947
631,1845,1626,947
632,1906,1420,947
633,1875,1514,947
634,1849,1603,947
635,1889,1509,947
636,1888,1472,947
637,1817,1612,947
638,1816,1661,947
639,1858,1541,947
640,1843,1564,947
641,1886,1549,947
642,1945,1425,947
643,1812,1710,947
644,1914,1543,947
645,1865,1529,947
646,1913,1447,947
647,1846,1638,947
648,1835,1612,947
649,1836,1659,947
650,1868,1633,947
651,1878,1612,947
652,1874,1634,947
653,1846,1638,947
654,1916,1528,947
655,1834,1641,947
656,1965,1278,947
657,1852,1607,947
658,1853,1636,947
659,1873,1601,947
660,1901,1520,947
661,1913,1506,947
662,1924,1490,947
663,1825,1665,947
664,1872,1561,947
665,1845,1668,947
666,1889,1500,947
667,1854,1644,947
668,1833,1679,947
669,1798,1693,947
670,1883,1630,947
671,1817,1649,947
672,1865,1630,947
673,1981,1339,947
674,1904,1497,947
675,1824,1645,947
676,1886,1600,947
677,1844,1681,947
678,1884,1508,947
679,1897,1653,947
680,1914,1543,947
681,1845,1686,947
682,1908,1401,947
683,1895,1526,947
684,1844,1651,947
685,1835,1675,947
686,1801,1696,947
687,1854,1676,947
688,1913,1518,947
689,1825,1633,947
690,1846,1669,947
