count,x,y,z
410,5277,2829,1416
411,5255,2818,1357
412,5264,2802,1394
413,5240,2813,1430
414,5245,2806,1379
415,5244,2785,1400
416,5240,2837,1444
417,5244,2785,1400
418,5244,2785,1400
419,5274,2802,1355
420,5254,2769,1427
421,5281,2775,1415
422,5261,2788,1415
423,5289,2807,1384
424,5260,2867,1646
425,5280,2795,1408
426,5251,2819,1428
427,5262,2806,1384
428,5251,2819,1428
429,5252,2795,1407
430,5265,2818,1415
431,5248,2801,1449
432,5251,2819,1428
433,5252,2795,1407
434,5247,2769,1477
435,5280,2823,1348
436,5252,2795,1407
437,5360,2704,1169
438,5267,2837,1419
439,5235,2771,1407
440,5257,2826,1443
441,5277,2821,1457
442,5278,2798,1447
443,5255,2790,1417
444,5259,2800,1429
445,5283,2791,1418
446,5244,2804,1461
447,5258,2823,1526
448,5295,2815,1414
449,5295,2815,1414
450,5240,2782,1460
451,5272,2846,1510
452,5246,2839,1436
453,5256,2851,1464
454,5250,2796,1452
455,5254,2797,1401
456,5280,2763,1377
457,5230,2806,1427
458,5267,2817,1465
459,5266,2761,1446
460,5267,2817,1465
461,5244,2838,1385
462,5282,2798,1402
463,5276,2828,1441
464,5282,2778,1414
465,5254,2797,1401
466,5261,2767,1363
467,5246,2758,1488
468,5273,2786,1426
469,5282,2798,1402
470,5272,2763,1418
471,5264,2781,1439
472,5280,2798,1390
473,5280,2798,1390
474,5254,2850,1432
475,5294,2812,1416
476,5265,2811,1424
477,5276,2826,1418
478,5229,2821,1410
479,5281,2850,1424
480,5241,2836,1407
481,5293,2835,1428
482,5278,2855,1492
483,5284,2830,1439
484,5252,2815,1362
485,5244,2835,1439
486,5281,2850,1424
487,5254,2850,1432
488,5262,2838,1449
489,5252,2795,1407
490,5286,2792,1310
491,5240,2787,1456
492,5290,2790,1410
493,5232,2823,1415
494,5290,2790,1410
495,5255,2827,1516
496,5241,2835,1391
497,5217,2842,1477
498,5280,2795,1408
499,5230,2803,1430
500,5265,2818,1415
501,5284,2830,1437
502,5252,2822,1348
503,5277,2805,1380
504,5277,2805,1380
505,5332,2944,1685
506,5265,2818,1415
507,5261,2788,1415
508,5255,2829,1434
509,5237,2809,1467
510,5309,2789,1428
511,5265,2818,1415
512,5263,2823,1343
513,5280,2823,1348
514,5230,2803,1430
515,5287,2785,1466
516,5262,2779,1444
517,5287,2785,1466
518,5242,2782,1432
519,5261,2804,1465
520,5266,2811,1553
521,5232,2865,1638
522,5287,2785,1466
523,5255,2827,1516
524,5280,2795,1408
525,5271,2790,1421
526,5287,2785,1466
527,5290,2779,1445
528,5289,2807,1384
529,5261,2788,1415
530,5268,2776,1345
531,5276,2802,1443
532,5265,2814,1471
533,5281,2775,1457
534,5276,2798,1509
535,5293,2819,1409
536,5284,2809,1484
537,5274,2825,1447
538,5265,2814,1471
539,5289,2846,1514
540,5256,2816,1440
541,5299,2791,1422
542,5262,2779,1444
543,5260,2863,1547
544,5261,2798,1395
545,5252,2795,1407
546,5271,2790,1421
547,5291,2758,1441
548,5241,2808,1451
549,5262,2806,1384
550,5264,2758,1449
551,5278,2760,1382
552,5268,2776,1345
553,5262,2779,1444
554,5252,2795,1407
555,5257,2804,1424
556,5264,2841,1410
557,5066,3171,707
558,5274,2853,1387
559,5255,2745,1390
560,5299,2791,1422
561,5252,2795,1407
562,5265,2814,1471
563,5262,2779,1444
564,5278,2760,1382
565,5270,2783,1433
566,5254,2774,1421
567,5252,2822,1348
568,5262,2806,1384
569,5248,2801,1449
570,5276,2802,1443
571,5265,2814,1471
572,5261,2798,1395
573,5291,2758,1441
574,5274,2825,1447
575,5262,2806,1384
576,5264,2839,1491
577,5280,2795,1408
578,5280,2795,1408
579,5274,2825,1447
580,5411,2655,1031
581,5401,2670,998
582,5265,2818,1415
583,5286,2792,1310
584,5252,2795,1407
585,5276,2802,1443
586,5252,2795,1407
587,5266,2811,1553
588,5278,2760,1382
589,5295,2748,1408
590,5262,2779,1444
591,5287,2785,1466
592,5311,2775,1331
