count,x,y,z
423,4946,3644,1245
424,4932,3620,1281
425,4954,3629,1346
426,4954,3596,1230
427,4925,3547,1290
428,4855,3551,1157
429,4909,3504,1227
430,4895,3463,1226
431,4936,3465,1231
432,4937,3431,1169
433,4951,3374,1247
434,4971,3370,1250
435,4938,3355,1378
436,4984,3311,1344
437,4921,3297,1267
438,4927,3286,1376
439,4946,3246,1233
440,4970,3254,1321
441,4915,3197,1294
442,4951,3198,1216
443,4940,3141,1258
444,4947,3108,1347
445,4919,3118,1214
446,4928,3069,1277
447,4908,3046,1232
448,4932,2996,1130
449,4932,2996,1130
450,4929,2991,1083
451,4916,2955,1131
452,4898,2919,1137
453,4921,2880,1135
454,4883,2880,1156
455,4901,2813,1064
456,4908,2825,1133
457,4860,2783,1025
458,4850,2755,1126
459,4850,2739,1147
460,4876,2666,1167
461,4893,2649,1128
462,4942,2610,1234
463,4900,2597,1193
464,4922,2586,1244
465,4921,2558,1188
466,4918,2509,1242
467,4936,2520,1192
468,4958,2466,1221
469,4912,2455,1117
470,4955,2407,1168
471,4955,2394,1157
472,4908,2384,1057
473,4929,2329,1070
474,4926,2348,1026
475,4950,2270,1104
476,4946,2232,1141
477,4923,2193,1099
478,4949,2182,1083
479,4964,2110,1076
480,4966,2092,1118
481,5000,2082,1029
482,4942,2060,1097
483,4996,2094,974
484,4942,2029,1070
485,4998,1989,1063
486,4957,1946,1062
487,4936,1900,1020
488,4950,1909,975
489,4968,1876,946
490,4972,1814,1065
491,4948,1798,1018
492,4983,1749,1005
493,4959,1731,966
494,4938,1671,1006
495,4951,1624,964
496,4951,1624,964
497,4946,1594,962
498,4931,1594,1037
499,4941,1570,1055
500,4964,1566,1139
501,4935,1597,1229
502,4963,1553,1209
503,4984,1542,1255
504,4960,1513,1282
505,4959,1501,1362
506,4950,1445,1304
507,4926,1430,1251
508,4969,1431,1241
509,4954,1393,1238
510,4954,1393,1238
511,4977,1365,1284
512,4933,1334,1285
513,5007,1295,1300
514,4964,1312,1232
515,4956,1252,1281
516,4997,1250,1279
517,4968,1223,1315
518,5024,1159,1326
519,5023,1172,1267
520,4982,1132,1310
521,4995,1126,1386
522,5017,1116,1390
523,4985,1082,1336
524,4995,1093,1402
525,5027,1043,1459
526,5001,1039,1351
527,4987,985,1390
528,4939,969,1367
529,4951,921,1317
530,4942,905,1398
531,4934,874,1337
532,4960,888,1341
533,4934,874,1337
534,4967,865,1334
535,4891,834,1343
536,4917,840,1399
537,4906,839,1357
538,4906,787,1364
539,4909,728,1361
540,4898,721,1366
541,4894,690,1399
542,4866,696,1257
543,4899,695,1298
544,4925,705,1345
545,4902,691,1412
546,4910,680,1382
547,4910,680,1382
548,4956,674,1346
549,4919,641,1397
550,4933,626,1359
551,4973,555,1442
552,4938,566,1367
553,4977,534,1389
554,4939,503,1441
555,4896,472,1457
556,4945,490,1333
557,4955,480,1257
558,4977,462,1353
559,4950,428,1483
560,4983,421,1439
561,4896,444,1518
562,4972,408,1534
563,4966,364,1305
564,4962,396,1305
565,4951,375,1220
566,4938,360,1212
567,4343,272,53
568,4950,307,1251
569,4866,277,1437
570,4855,312,1762
571,4920,328,1673
572,4868,299,1538
573,4851,284,1623
574,4863,273,1503
575,4868,290,1505
576,4793,311,1503
577,4819,243,1239
578,4857,291,1687
579,4804,299,1505
580,4789,248,1558
581,4813,260,1513
582,4778,225,1444
583,4754,249,1318
584,4668,248,1880
585,4692,312,1644
586,4714,252,1484
587,4689,254,1471
588,4709,314,1463
589,4722,295,1456
590,4695,259,1360
591,4696,225,1281
592,4663,234,1156
593,4628,249,1475
594,4578,261,1621
595,4553,193,1542
596,4554,265,1530
597,4551,218,1500
